Lon Lat HF(mW/m2) Age(Ma) Seds(m)
159.45 1.75 59.261 148.807297051 1175.59
-9.0783 1.7333 60.3392 87.6033612981 130.894
76.91 1.6667 54.4953 78.7025995782 201.966
151.4167 1.6667 60.8065 153.869019872 413.003
166.55 1.667 44.5494 141.965777345 368.431
-172.2167 1.6 46.2622 123.172835652 157.536
46.025 1.6 103.897 158.175908804 2135.3
148.15 1.5667 11.1953 86.636997663 407.081
-165.8753 1.5075 45.3246 118.832112188 194.266
-10.6067 1.485 59.4862 80.0055661665 182.609
-7.9317 1.4883 50.2364 77.7354715659 103.259
90.2083 1.4617 31.1739 71.2695447785 117.696
147.967 1.483 11.2062 78.5319754614 408.48
-2.6667 1.4333 80.7198 68.3793809979 1501.73
-170.7047 1.287 64.2858 121.925108612 123.139
162.2 1.2167 54.7253 145.715055182 399.898
0.0717 1.1383 62.6209 73.1573337235 1618.44
-169.0282 0.9652 58.4118 120.508240607 193.185
-38.2033 1.0083 50.6132 70.8362332334 255.228
75.885 0.96 70.6941 70.1395768543 204.919
-43.772 0.8917 58.7877 100.908609957 2104.98
51.6333 0.9167 46.9638 87.6130611677 990.42
-43.8667 0.8 70.7528 102.080882253 2113.12
88.6833 0.7667 47.4982 70.6477044499 220.431
-44.647 0.6783 67.5445 108.38254542 1388.21
0.3167 0.6833 59.6812 73.174302011 1347.24
169.2833 0.6667 79.5237 137.235226072 193.137
-164.87 0.65 49.3197 115.463213277 173.901
-41.158 0.605 73.2624 84.8127031241 1038.33
-38.167 0.6333 95.6231 70.6396173549 580.52
-37.0833 0.5667 65.3583 68.6110062303 754.453
151.083 0.65 64.9191 152.024070487 436.979
158.8 0.4333 48.2103 146.4203756 1406.3
4.7667 0.2667 65.1717 95.6075958936 1994.96
-179.7 0.25 59.4046 124.763196945 189.4
-39.9 0.2 46.3048 85.211151123 655.044
82.6383 0.19 81.4193 84.4264685707 2775.22
165.583 0.183 43.6124 138.583765016 413.423
75.75 0.065 61.3122 70.3572552967 106.258
89.8 0.0833 44.4075 70.2922207471 192.433
179.95 0.1 57.3867 126.216339588 188.402
-179.1333 -0.0167 56.3723 122.844902341 182.33
-42.1167 -0.0333 67.576 100.863251452 967.223
-0.0105 -0.0032 91.8011 70.1819608708 995.474
0.19165 0 351.566 71.0585615781 1008.03
50 0 56.9256 137.476791382 1001
82.7667 0.0167 54.2172 84.509629781 2751.19
152.933 0.033 45.9346 149.49647193 624.682
-41.7833 -0.0833 58.1729 98.8936670845 938.395
-41.3 -0.095 57.8672 95.2945357451 793.56
76.0067 -0.0767 54.2756 73.458852767 108.103
84.9083 -0.0667 69.6749 86.8935619192 2675.45
155.0167 -0.0667 79.7455 147.915348657 1057.41
-164.5 -0.18 54.2175 111.423837036 105.681
7.5383 -0.2267 59.4057 112.617645543 3966.07
50.4167 -0.3 44.6134 119.313196486 997.719
82.9117 -0.3183 104.438 84.4853207961 2621.52
153.983 -0.333 45.0066 148.048981754 683.562
-39.1333 -0.3833 25.0983 81.4074727869 1000.06
43.6817 -0.3633 90.3522 158.051474211 3378.87
-39.5333 -0.4833 17.7417 83.3928692662 966.478
-39.3 -0.5 52.1718 82.1872558594 955.312
90 -0.4667 55.5565 69.9499500638 209.351
-167.6 -0.5667 46.2569 108.954174013 145.272
90.7167 -0.6 66.153 69.9239739701 365.648
154.8667 -0.5667 49.8171 146.98499545 1117.28
-166.1955 -0.8284 60.2953 107.280812241 125.962
-166.112 -0.78625 63.8076 107.444622815 123.945
0.015 -0.8317 73.8686 75.3029888694 852.326
7.2583 -0.7733 80.0525 112.694579557 3495.32
43.955 -0.7717 107.255 156.550066167 4701.09
157.3667 -0.8333 37.9236 143.444958356 1543.84
43.9967 -0.86 99.6705 156.255652481 4871.18
80.1517 -0.9333 61.3999 79.5446169177 1637.86
81.39 -0.93 57.4482 80.6406797502 1786.1
-166.4113 -1.0008 58.2842 106.666713629 124.838
-166.0783 -0.9842 50.227 106.618536967 117.193
-38.1667 -0.9833 67.038 77.5493441916 1011.82
81.3822 -1.0008 88.7329 80.4870474342 1747.45
84.9483 -1.05 55.2366 85.4999674878 2267.57
-166.399 -1.0657 50.2386 106.43872472 122.2
-166.1372 -1.1055 56.2493 106.224916439 114.702
44.3533 -1.085 89.5739 155.292151712 5010.56
81.3798 -1.0698 84.2656 80.3416698345 1710.04
-166.9208 -1.1978 43.2196 106.495620089 130.467
-166.6942 -1.1805 54.266 106.32458079 125.04
-166.6222 -1.2395 55.2588 106.2077552 120.831
-166.0892 -1.1668 58.2507 106.011268844 111.105
154.7167 -1.15 53.0159 145.310133196 1159.26
-160.1667 -1.2833 57.4189 101.350612625 183.224
5.5333 -1.2833 73.7108 100.418216389 2357.32
80.8667 -1.3167 219.011 79.6342527222 1672.9
-166.94 -1.3775 41.1977 106.49249112 123.178
-37.3833 -1.4167 84.7682 78.408714942 996.928
6.89 -1.3533 57.1134 110.922003097 2931.51
80.93585 -1.3975 141.033 79.4906665767 1625.07
80.98415 -1.39585 149.032 79.5132886127 1614.18
178.4 -1.3833 53.1916 125.05894203 101.295
-167.606 -1.5495 60.3098 106.718613226 132.394
-32.717 -1.467 308.564 87.9509756145 655.493
-29.68 -1.5367 63.7981 79.6539116683 633.706
-167.7167 -1.5667 52.2714 106.772857129 134.196
-158.7833 -1.6167 84.6619 100.761527875 196.871
-41.4 -1.567 34.9564 101.523616142 3773.65
53.3333 -1.6333 36.8763 68.7339954357 495.572
76.3167 -1.5667 73.6036 71.4047105772 172.797
-167.3628 -1.7247 49.2273 106.273134252 119.141
-166.7387 -1.6753 53.2174 105.936943279 105.535
42.23335 -1.69165 64.0169 158.90189503 4410.86
156.8167 -1.6833 38.5666 140.975787131 1219.51
178.18 -1.65 54.1774 124.626561161 91.8427
-168.0602 -1.795 54.2957 106.638827152 140.213
-34.2667 -1.8333 54.3287 95.4538325146 1060.54
-167.4592 -1.9108 46.207 105.997934333 115.727
-166.8885 -1.8778 60.2424 105.659885667 103.828
-41.2667 -1.8833 89.8387 106.885452064 4229.17
-179.0167 -1.9833 54.2328 120.207992663 117.266
-39.0333 -1.95 68.8859 108.212853387 716.486
87.455 -1.9683 102.973 68.7504725132 603.239
171.3333 -2.1 30.4818 135.412987579 460.736
172.4833 -2.0667 34.4615 134.693259302 388.941
-31.0667 -2.1833 68.806 84.4249453655 948.399
155.7 -2.1833 43.0266 140.351454986 1414.93
5.205 -2.27415 76.852 102.235800188 1802.88
170.3167 -2.2667 41.7612 132.077328922 526.355
43.4 -2.4 62.4246 156.058334351 5002.35
54.75 -2.4167 64.2246 65.0879992122 385.998
154.95 -2.4167 38.5185 140.320220749 1180.89
-36.4167 -2.4833 73.2728 108.493774051 452.796
44.9333 -2.5333 54.5269 144.479734878 3763.66
81.62 -2.5067 140.869 77.4384422022 1250.9
44.8833 -2.5667 54.5921 144.235343777 3795.43
81.65 -2.5667 115.393 77.3212561157 1239.52
54.75 -2.6667 73.1767 66.4438800571 327.991
156.983 -2.65 35.3259 137.658451251 1112.33
4.5833 -2.75 62.7301 99.0329303539 689.978
47.025 -2.825 48.98 134.243337072 880.888
-31.243 -2.9883 56.8572 87.5962058077 1194.23
79.1833 -3 143.476 73.7940133793 676.085
84.8667 -3.0833 209.623 80.9129669769 1381.94
174.4167 -3.1167 41.2066 131.361458816 143.565
45.8167 -3.1833 53.2823 139.04470739 3030.05
4.65 -3.3167 58.1598 99.0883362167 497.545
79.8335 -3.259 78.3473 73.4726861487 1210.34
155.4 -3.2667 36.1662 137.309093415 952.961
155.5 -3.3333 19.5848 137.141977706 881.022
48.7667 -3.4 50.2912 67.0416092578 945.83
-33.3 -3.5167 77.0627 98.6585513505 2352.67
48.3833 -3.5167 59.4204 86.9009440036 960.707
49.6667 -3.5 56.5437 65.7171374329 923.998
-35.5333 -3.55 61.8411 108.674995132 3004.27
51.85 -3.5667 72.6161 65.2744023481 735.452
86.2833 -3.575 196.7 67.4371383334 866.017
43.8667 -3.7167 61.9917 150.633573588 4154.32
-169.0667 -3.8333 70.4151 104.911345606 151.481
79.8337 -3.8183 69.0691 72.0547460069 1274.35
86.285 -3.8283 93.1191 67.0405736407 917.415
-29.585 -3.86 83.2167 92.4384520001 939.536
79.833 -3.8917 72.2208 71.8684892426 1262.17
84.705 -3.9167 82.9054 78.5935331763 1337.47
-178.75 -4.0167 54.4175 87.2742310863 179.254
-165.4167 -4.05 23.4419 101.685682351 477.316
176.05 -3.97 34.2865 127.885341628 236.876
-28.847 -4.115 69.6458 89.0153328313 559.865
-34.4667 -4.2333 90.8626 110.394939404 1732.51
41.55 -4.2167 62.437 155.618587371 5001.48
79.83475 -4.2195 67.2611 71.0108247053 1199.44
79.834 -4.2988 67.9499 70.7731218705 1245.69
168.867 -4.267 61.4067 129.650681301 654.109
-149.4833 -4.3667 31.1426 75.9074132141 99.5607
-34.852 -4.5433 131.031 114.43122269 1672.82
-26.02 -4.5083 75.7532 76.8875060361 217.927
2.9117 -4.46 62.5346 90.0068743426 202.53
168.05 -4.5 60.5738 129.749144554 743.952
-163.28 -4.55 48.1846 104.780388077 98.4808
-155.1333 -4.7333 38.1678 101.027289975 110.677
50.0333 -4.7 24.0382 66.3636332798 890.726
-157.95 -4.7833 30.164 110.406374112 143.057
79.83325 -4.8309 54.7066 69.1818645079 1045
5 -4.9333 61.6838 102.014643787 1113.59
79.83525 -4.91775 66.1777 68.9235960082 1011.7
-34.003 -4.995 66.7816 115.82431967 1552.49
1.38915 -5.0375 65.6209 82.621906353 214.857
79.8338 -4.9703 66.1217 68.7657144347 993.535
88.0167 -5.0833 224.545 65.4455872445 138.867
-0.2217 -5.2933 50.6043 76.0278934735 260.393
40.4333 -5.3333 84.1192 158.319951589 4793.24
89.1167 -5.2667 67.6475 65.3955238109 193.689
99.1833 -5.3 63.7287 65.1233327422 550.062
-29.017 -5.4 62.1612 91.5728265936 448.809
76.65 -5.3833 44.3796 65.467564033 172.299
90.2167 -5.4 59.9511 65.2257986113 320.396
166.75 -5.5 37.0668 128.76510334 822
100.9 -5.55 28.96 66.3413324356 680.561
99.0333 -5.65 39.9775 65.6706443288 498.306
100.1833 -5.7167 83.526 66.5696344873 621.852
-149.65 -5.9167 31.1012 82.0986436145 73.9516
10.2367 -5.9075 53.2901 118.858017067 5995.22
10.12165 -6.0217 50.1569 118.932558417 5997.94
10.2142 -5.9992 53.9171 118.831814908 5994.57
-30.583 -6.117 205.692 95.071310149 799.307
10.145 -6.0683 47.645 118.88370092 5994.43
10.215 -6.0908 52.0334 118.819476742 5992.85
99.1667 -6.1 70.3305 67.526332326 389.801
99.6667 -6.1 70.8947 67.6065830129 553.187
101.0833 -6.1333 32.0197 68.0751146879 661.976
173.633 -6.117 51.4628 127.698428584 254.657
-31.05 -6.15 56.2858 99.2292576432 1022.31
10.145 -6.205 50.1473 118.901862202 5992.28
10.1917 -6.205 55.153 118.882301247 5987.47
103.6 -6.1833 24.809 88.881568966 774.953
104.1584 -6.2172 47.582 89.4030705932 793.252
10.1225 -6.3417 47.635 118.758059086 5985.9
10.2383 -6.2967 62.6306 118.994240268 5972.62
104.07325 -6.31165 37.2262 89.7109306554 786.462
161.75 -6.267 62.9962 130.505962145 912.934
10.1225 -6.3867 47.0014 118.730470021 5981.51
99.25 -6.3667 29.476 68.2453408354 334.644
103.96935 -6.41385 27.9078 90.0379453649 777.973
-30.9833 -6.45 55.962 98.0076584577 875.02
10.1467 -6.5233 53.8184 118.74593363 5945.39
10.1917 -6.5233 51.2941 118.870874696 5937.79
10.3317 -6.4783 41.2948 118.748981382 5940.62
103.8353 -6.5442 50.6206 90.4245291435 767.811
103.9068 -6.4748 46.5016 90.2369870494 773.614
104.7283 -6.5383 35.1688 90.832610287 799.275
-33.578 -6.5717 46.4488 115.510574128 1440.84
10.1467 -6.5925 49.3677 118.831323335 5910.73
10.1933 -6.57 52.4969 118.946923454 5915.79
10.30835 -6.5925 52.4733 118.83276854 5901.43
79.4333 -6.6333 63.1477 65.2378525057 693.291
103.7628 -6.6172 48.5454 90.3067603501 762.883
104.69 -6.5725 23.7867 90.9410895601 796.214
104.825 -6.5717 40.3436 91.0823515692 802.14
10.1933 -6.66 54.8585 118.961994132 5851.14
10.30835 -6.68335 53.5821 118.87171045 5834.67
54.2667 -6.65 66.3229 78.0372168353 441.779
80.8167 -6.7333 94.5465 67.8891149588 119.145
163.1833 -6.6667 36.5292 128.868626527 1202.29
167.3667 -6.65 50.3423 126.297731357 753.29
80.745 -6.7683 81.4975 67.7803483705 125
80.755 -6.8183 67.3805 67.680356868 116.152
102.9667 -6.8333 36.1389 83.3898950391 724.803
80.7925 -6.875 67.3512 67.5943948432 107.307
101.25 -6.8833 50.5337 70.6637868167 642.729
103.5013 -6.8645 70.1876 89.1883221214 742.508
41.1833 -6.9833 73.022 156.109798548 5001.99
103.4048 -6.958 50.5674 88.5548724736 735.079
5.5667 -7.0667 90.8935 102.016562178 1382.51
80.7667 -7.0667 58.3073 67.2658163091 107.955
5.1333 -7.1667 59.8067 100.498424765 1193.22
83.1833 -7.1833 47.2797 70.6031154253 123.812
102.0333 -7.2667 74.3206 72.3193880073 669.612
-28.747 -7.44 53.9607 85.0537088118 411.779
10.0067 -7.425 54.22 116.984030778 4349.89
102.2833 -7.5167 85.6493 73.6493234464 669.552
-178.6 -7.6667 58.6131 88.853412776 246.618
-162.38 -7.73 10.0784 116.392187755 209.665
101.55 -7.6667 35.0199 73.4308779812 628.374
102.6677 -7.6643 66.0467 75.2352717091 678.135
103.25 -7.7167 84.4857 88.3949895722 696.223
160.8167 -7.7333 27.0018 128.387132699 1062.48
-1.5117 -7.82 92.8109 68.9456798286 181.904
174.4667 -7.7833 21.3074 97.8574959353 356.387
81.4167 -7.9 43.1225 66.048250128 57.9995
102.4167 -8 205.133 75.5411344034 655.001
175.6333 -8 47.5615 95.2097620194 287.674
176.833 -8.033 50.2901 92.6644470156 138.391
44.9667 -8.1667 30.7403 124.753408883 1609.77
-151.6 -8.2833 60.2053 84.757356845 77.5831
174.467 -8.333 91.3208 95.8489971983 355.211
175.517 -8.333 38.5237 93.5441710438 329.228
106.0941 -8.4107 36.0962 98.4401591935 758.632
-30.517 -8.483 122.208 96.9268037286 1480.21
104.25 -8.45 122.456 96.7375487089 699.424
4.4167 -8.6 57.946 95.3437028254 399.527
106.6078 -8.5667 61.8805 99.6958880624 764.221
-1.9 -8.7333 25.7187 65.3478416981 171.254
2.0833 -8.65 63.6807 87.8566319478 250.363
6.5 -8.7167 62.01 102.703655679 1248.15
8.5167 -8.6833 52.6014 109.620359823 1834.47
10.45 -8.6833 54.1786 117.709933881 3228.81
0.1667 -8.75 55.5061 75.7733711322 198
106.5038 -8.78 65.9603 100.588855337 750.637
109.6 -8.8167 20.6025 116.731057973 796.291
3 -8.9167 50.8283 90.3589085371 388.001
2.8333 -8.9667 32.5095 89.7263372512 371.917
171.45 -8.9833 52.197 99.5790594578 94.5292
177.7833 -9.0167 50.4149 88.3093456647 193.208
174.85 -9.0667 57.781 93.5629180268 327.306
-173.9833 -9.2 82.383 110.242423378 441.569
102 -9.1833 13.3071 78.8044212977 514.912
-178.5333 -9.45 56.5285 98.1392001473 231.256
43.3167 -9.4667 68.4986 128.913874133 2342.81
-34.25 -9.55 71.6424 115.4278965 1001.02
102.5667 -9.6333 58.5199 81.7452428567 590.446
176.2333 -9.5833 54.4867 89.0613119349 209.624
-31.2833 -9.8 60.6811 91.1153731051 1475.96
56.4667 -9.8167 11.1014 72.4761658627 194.743
57.1167 -9.9333 65.459 77.5746825801 153.74
1.7167 -9.9833 69.6311 84.4544441252 207.754
57.1167 -9.95 65.4596 77.6988052782 153.986
173.283 -10.05 44.3156 92.9458548562 171.454
175.2 -10.0167 52.3614 89.5649171059 163.019
43.817 -10.233 64.1352 132.130413469 964.99
113.9333 -10.25 16.3863 126.860422315 667.972
115.3167 -10.1833 16.3976 128.328242566 689.789
-33.435 -10.3617 14.722 101.949764246 1258.04
1.35 -10.35 65.5797 82.7256712615 200.812
6.0333 -10.4 53.3601 98.6520251721 637.456
6.0533 -10.4017 53.368 98.7405865505 641.419
8.465 -10.40585 43.4317 108.148027394 865.042
41.5667 -10.35 26.6427 155.002942304 1959.69
-2.405 -10.48 47.376 69.9592903185 165.459
3.10665 -10.46415 47.7146 88.4436962532 352.751
9.5167 -10.5183 12.4659 112.028226281 1000.19
100.5167 -10.45 165 79.9745741806 135.211
112.1333 -10.4667 36.6647 125.480914832 509.074
-151.0833 -10.5667 49.1327 84.3243067698 62.1028
9.54165 -10.63 29.0608 111.994834088 975.542
9.55 -10.6333 39.4403 112.038543077 976.102
100.8667 -10.6333 72.5172 83.1142754073 162.516
114.5167 -10.65 40.9719 128.503344954 676.079
-143.97 -10.83 57.3821 67.4145012845 136.781
9.3917 -10.93 46.6309 111.058957059 930.59
176.7 -10.917 86.3243 87.4273540065 87.6622
0.46 -11.0083 44.4322 79.0699977854 215.964
-171.0983 -11.0567 74.0593 118.811299021 21.1692
-159 -11.1033 42.2359 106.839058061 143.741
0.3833 -11.1 65.6526 78.7237076678 220.547
10.7333 -11.0833 54.9951 115.372350558 984.678
10.75 -11.0667 53.9795 115.465530688 995.546
-0.6667 -11.2383 24.2243 75.2248659454 200.939
104.35 -11.15 164.893 104.284831434 605.198
-27.1167 -11.2667 12.1195 70.5568407729 206.41
9.3033 -11.2883 47.6548 110.127064587 918.961
115.6667 -11.3 34.6012 131.332458141 498.576
9.2267 -11.625 59.0758 109.1544105 926.545
109.5833 -11.65 79.8547 119.962090569 639.24
-172.0783 -11.8333 50.2305 114.67941537 122.545
-33.0517 -11.8783 21.7254 98.0280702901 833.948
-31.5317 -11.9217 71.2477 90.092775402 754.978
-31.2567 -11.9483 59.8425 88.2041879727 728.131
-30.7367 -11.8633 70.1535 85.6907410945 716.476
-27.8983 -11.9483 72.0488 73.4803976362 311.868
9.145 -11.9483 37.3379 108.162488818 942.05
-159.5177 -11.9803 57.3209 108.010349054 145.67
-30.505 -11.95 71.1235 84.0860319833 689.027
-30.015 -11.9967 20.5941 81.9185006862 657.294
-29.6217 -11.9967 34.9778 80.3513732639 630.556
-28.78 -11.98 60.3593 76.9957210269 495.593
-28.4767 -11.98 48.9736 75.7860582915 434.143
-28.21 -11.9683 80.3994 74.7226084383 377.392
-27.5817 -11.9817 74.8633 72.2169925669 244.953
-27.3117 -11.9867 140.349 71.1399224545 202.762
-26.9633 -11.9933 63.5667 69.749139592 186.107
-26.465 -11.9783 18.151 67.7306910464 171.1
-26.14 -11.9983 86.6944 65.8916723446 162.128
-2.8333 -11.9917 14.1053 67.3583297443 153.024
-1.9833 -12.0017 43.3493 70.3144790489 169.174
-1.41 -12.0017 52.4566 70.0411835493 182.144
-0.9483 -11.9917 30.2828 70.8509523699 196.343
-0.055 -11.975 37.3616 74.430718639 208.531
115.4333 -11.9667 47.7273 132.616326905 440.228
-26.4667 -12.1 41.3407 67.7392860187 169.533
-0.645 -12.145 18.1723 71.8824957583 200.3
8.975 -12.2233 6.22772 106.978285692 955.307
-0.225 -12.31 48.4591 72.7084747272 201.941
9.0233 -12.3167 56.0874 106.909004341 973.02
118.3 -12.3167 48.8214 150.005039569 517.151
-158.5192 -12.4133 63.3508 105.029310766 142.28
-31.863 -12.4483 15.349 90.1609052853 541.508
101.4167 -12.35 65.351 92.3587070291 129.035
-159.2667 -12.5093 64.3331 107.327411037 134.38
-158.0138 -12.5042 80.3411 103.510472775 107.054
-32.3833 -12.4833 60.5152 92.603084349 606.049
0.4317 -12.6133 109.237 75.0495477193 245.226
8.9567 -12.59 55.214 106.046488123 1044
-160.9117 -12.7783 118.734 120.378956073 401.467
115.4 -12.8 44.6311 134.947525024 411.685
-160.715 -12.885 135.738 120.025465732 351.37
-145.55 -12.87 57.5221 74.4846776648 195.403
-33.962 -12.9417 60.9583 99.657654461 808.906
103.6667 -12.8833 62.6382 102.244193953 256.591
-160.555 -12.995 54.6186 117.712834551 307.326
-159.128 -12.9775 64.2925 106.456289442 117.651
-30.1167 -13 63.2589 82.2365468418 453.142
-159.3002 -13.1027 72.3049 106.884688622 109.78
-159.2343 -13.0927 55.2384 106.71225111 112.167
8.845 -13.055 63.2472 104.597652206 1334.53
44.15 -13.1333 61.9159 143.884444924 2447.55
-159.5027 -13.2443 64.2649 107.482949705 106.165
56.6017 -13.1617 87.6565 67.5409428265 153.6
116.4833 -13.15 47.6542 145.621077427 414.461
-159.1085 -13.2993 60.2583 106.410010492 111.115
6.2283 -13.29 35.067 95.3976993219 749.019
109.5667 -13.3167 62.754 121.597510372 331.235
6.595 -13.3817 19.6578 96.4918359272 829.253
6.8717 -13.4667 38.4103 97.2596686579 914.662
110.4333 -13.4833 51.5484 124.251597734 296.473
118.4833 -13.5167 39.7457 153.267508153 581.668
8.6933 -13.5733 50.8705 103.43776485 1461
9.9283 -13.575 60.0502 109.454865364 2266.02
9.9883 -13.5667 60.0118 109.720084094 2252.18
-174.7667 -13.6667 61.2438 106.844801142 101.851
7.7283 -13.6583 29.2386 99.6674671214 1071.01
117.3833 -13.6833 39.6408 148.577444491 493.741
-174.0667 -13.77 26.1231 107.6461485 121.126
115.5333 -13.7667 48.7917 147.033082683 493.021
8.655 -13.8783 50.836 103.893332374 1447.46
-159.517 -13.9962 73.2861 106.077294381 100.819
-158.4615 -13.9755 30.1287 102.793658745 107.457
-173.7867 -14.1483 22.1103 106.367887763 127.548
101.3667 -14.1 76.3444 100.961303511 113.574
106.5333 -14.1167 133.469 113.744748118 293.378
114.9 -14.2167 43.6881 147.835933993 479.899
-174.025 -14.4917 54.2846 106.099159192 134.918
6.3483 -14.5317 53.8448 93.3504312221 835.238
101.35 -14.5167 50.2371 101.207251487 118.983
3.6617 -14.5967 475.682 83.9137274685 419.605
116.3167 -14.6 39.7553 149.79744082 583.326
117.9667 -14.6333 71.4599 152.109812631 631.935
98.65 -14.7 70.1121 96.22620821 39.3962
-33.747 -14.8967 78.9425 94.8768528411 602.116
42.85 -14.8833 58.7076 154.90502757 1455.77
107.2667 -14.9333 57.8053 116.594907143 376.475
108.15 -14.9333 48.4564 119.015313473 256.779
109.2 -14.9667 47.4143 122.036539018 241.449
96.8333 -15.1333 56.0449 69.3871604167 16.1199
114.3833 -15.1 35.6033 153.804151336 526.215
-28.7333 -15.35 34.3103 70.1803264873 189.425
112.4 -15.7167 42.5474 143.383765098 384.877
41.82 -15.845 30.6356 138.749539459 1600.19
111.7333 -15.7833 55.5704 135.397946941 298.433
-31.865 -15.9067 82.127 85.559864589 602.08
102.95 -15.8833 16.3166 105.190946709 498.774
108.1333 -16.0333 52.4484 120.017678746 232.806
-33.0167 -16.1167 62.5463 91.8447388611 596.132
110.4667 -16.1 55.4724 126.440554071 238.616
56.431 -16.167 69.5057 68.8742395134 450.748
56.483 -16.2103 60.4472 68.93266436 500.362
110.2833 -16.1833 46.4332 125.874342921 261.348
-171.2833 -16.2667 44.0813 106.37275445 47.6467
56.5375 -16.256 66.7598 68.8522257125 550.923
56.5853 -16.2992 82.332 69.0579772623 592.619
100.55 -16.3333 47.0377 103.255472966 20.9759
9.53665 -16.36335 51.2067 109.311932632 2210.34
56.69765 -16.41345 78.0575 68.6833466714 685.121
3.9083 -16.535 67.4241 81.551152704 479.31
56.7995 -16.50635 61.1805 68.8126449357 745.91
-170.4967 -16.6217 56.1685 108.241348602 77.9998
-148.5 -16.5667 47.3696 66.3766823735 158.616
56.4217 -16.6067 55.6366 68.7917777874 614.275
56.8888 -16.5877 69.4916 73.0271832514 773.484
57.00105 -16.6901 73.0781 72.9063921762 761.184
57.0635 -16.7472 93.3715 70.1235101191 763.779
-148.8667 -16.7667 7.02757 67.3847515232 80.2359
57.1642 -16.8412 69.457 76.8609071762 782.408
6.6 -16.9167 27.1467 93.0903214643 1031.64
41.1 -16.9333 31.9302 157.759923617 1937.19
57.2225 -16.9029 65.4093 73.8848988792 799.815
-170.4 -17.0167 64.2045 107.77882844 82.1848
-32.717 -17.033 67.4327 90.8278475574 507.567
93.4833 -16.9833 42.0294 67.3274982054 13.9398
57.4365 -17.0914 64.9935 81.9726128625 877.681
106.5333 -17.1 34.4855 115.362131738 378.444
57.5685 -17.2038 65.6593 81.90459418 926.936
96.4667 -17.2167 50.035 72.3989973637 15.0923
99.25 -17.1667 54.1015 101.419478968 46.997
55.8319 -17.26475 42.842 67.0329783372 163.852
55.902 -17.3155 64.6083 67.0792255667 193.591
57.69925 -17.311 66.845 81.3646301077 972.277
55.9905 -17.3732 64.8734 67.1953028542 276.801
56.0752 -17.4312 66.1679 67.4983297944 363.55
57.7785 -17.3815 66.1916 66.427815011 997.613
-158.6667 -17.4667 66.2878 104.044179777 109.976
-29.8833 -17.5333 74.1586 78.5942853342 346.343
56.105 -17.4502 66.2611 67.5088294418 392.071
-164.783 -17.583 29.1271 108.900480657 113.041
-30.9667 -17.65 61.0702 82.5757355018 399.046
99.7667 -17.7333 42.0546 102.207554052 31.8437
-29.67 -17.7533 58.8129 77.8874319394 305.957
96.9 -17.75 47.0356 73.2653231621 15.872
39.5 -17.9 50.5614 157.902572632 2267.12
-171.6833 -18.0333 76.0533 102.390508467 16.986
57.0122 -18.0713 67.0749 71.7845027931 1313.54
57.095 -18.1283 56.8609 68.927875305 1442.82
99.4 -18.1833 53.1149 101.672180854 54.1464
101.1667 -18.2 49.3184 103.740367958 164.002
8.3833 -18.3333 54.9006 105.77329888 898.812
109.25 -18.3 39.6953 124.860887527 489.496
-29.4267 -18.4317 62.8653 77.3675953127 303.455
1.62 -18.5267 42.2098 67.3132823425 101.222
52.85 -18.467 159.794 68.3700661705 231.682
-32.4 -18.583 312.498 89.7685443946 493.805
-29.95 -18.55 74.6021 79.3937753439 480.489
8.98665 -18.98915 47.2304 107.915335202 1245.31
9.2 -18.9833 62.2185 108.916150283 1372.38
10.05 -18.9667 57.4378 112.985585754 1141.66
10.33 -19.035 37.2527 115.441281119 911.277
97.25 -19.0333 71.0568 77.6113417708 17.928
110 -19.1667 51.1471 128.289968411 637.002
-33.105 -19.3117 69.5292 93.4308858929 533.944
9.6167 -19.3333 30.0404 112.260512564 925.934
-28.1167 -19.4833 54.2496 73.4951982594 98.4227
-32.35 -19.5667 70.5394 90.2670879025 863.185
51.5333 -19.7167 72.194 75.3548042987 359.901
41.91685 -19.75 32.7363 148.59317329 2623.51
9.3333 -19.9 45.7193 113.594916056 1012.01
41.6 -19.917 39.8992 147.994619427 3079.96
99.5333 -19.9 51.3234 103.00921695 159.556
-171.0233 -19.97 57.1199 102.242626073 52.7353
-163.967 -20.067 60.3208 104.282450617 134.921
-26.622 -20.14 33.1581 68.9274072636 98.917
96.3667 -20.1833 44.0309 76.7746882419 14.5198
106.3333 -20.25 42.2734 119.393974594 175.998
-172.6833 -20.2667 72.1298 95.9943812237 44.8849
-167.325 -20.2933 107.645 102.041411428 150.653
-167.167 -20.317 70.4228 102.017041731 151
-173.25 -20.35 12.0168 95.774388111 33.592
41.717 -20.65 219.049 142.998024018 2102.42
9.95 -20.75 47.946 116.624912143 1109.02
-27.6167 -21.1 28.1285 72.7025139617 97.3518
11.0817 -21.0933 58.9432 123.116527194 1897.45
102.8 -21.2 39.4492 108.634277344 297.189
6.3 -21.4233 57.2666 94.9232114415 541.866
51.6167 -21.4333 61.8505 70.6788107272 289.78
-147.6833 -21.6667 41.0739 68.6842340976 37.0641
8.5 -21.7333 54.1377 105.863389499 543.619
41.35 -21.6833 64.0255 140.444829735 946.027
10.8 -21.8333 61.1205 120.711955101 1424.63
8.8667 -21.8833 42.2968 107.938827679 802.046
-172.1417 -22.0183 51.143 94.0757252666 67.178
-35.005 -22.0267 70.5402 103.052919816 194.336
11.2 -22 38.3847 122.716110229 1756.41
